"","treatment","inoculum","Sample Id","Plant","Operator","Analysis Date Time","ImageFileName","ImageAcqDeviceAndSoftwareInfo DateTimeModified","AnalysedRegionArea(cm2)","AnalysedRegionWidth(cm)","AnalysedRegionHeight(cm)","Left Top Right Bottom  NExclusions","DevOrder Criteria","ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]","PxClassif","Filters","Fractal PxMin PxMax","SoilVol(m3)","Length(cm)","LengthTen(cm)","ProjArea(cm2)","ProjAreaTen(cm2)/RatioLeafToRootArea","SurfArea(cm2)","SurfAreaTen(cm2)","AvgDiam(mm)","AvgDiamTen(mm)","LenPerVol(cm/m3)","LenPerVolTen(cm/m3)","RootVolume(cm3)","FractalDimension","FractalDeviation","Tips","Forks","Crossings","NofLinks","NLinksIL","NLinksEE","NLinksEEL","NLinksEI","NLinksII","LengthLinksIL","LengthLinksEE","LengthLinksEEL","LengthLinksEI","LengthLinksII","Altitude","ExternalPathLength","LinkAvgLength(cm)","LinkAvgProjArea(cm2)","LinkAvgSurfArea(cm2)","LinkAvgDiam(mm)","LinkAvgBrAngle(deg)","NofNodules","LeafArea","...54","NAxis","Main NAxis","Main TotLength","Lateral NAxis","Lateral TotLength","Tertiary NAxis","Tertiary TotLength","NSeedlings/Seedling#","NumberOfClasses","ClassBoundaries","LenTotHistoClasses","0<.L.<=0.5000000","0.5000000<.L.<=1.0000000","1.0000000<.L.<=1.5000000","1.5000000<.L.<=2.0000000","2.0000000<.L.<=2.5000000","2.5000000<.L.<=3.0000000","3.0000000<.L.<=3.5000000","3.5000000<.L.<=4.0000000","4.0000000<.L.<=4.5000000",".L.>4.5000000","SATotHistoClasses","0<.SA.<=0.5000000","0.5000000<.SA.<=1.0000000","1.0000000<.SA.<=1.5000000","1.5000000<.SA.<=2.0000000","2.0000000<.SA.<=2.5000000","2.5000000<.SA.<=3.0000000","3.0000000<.SA.<=3.5000000","3.5000000<.SA.<=4.0000000","4.0000000<.SA.<=4.5000000",".SA.>4.5000000","PATotHistoClasses","0<.PA.<=0.5000000","0.5000000<.PA.<=1.0000000","1.0000000<.PA.<=1.5000000","1.5000000<.PA.<=2.0000000","2.0000000<.PA.<=2.5000000","2.5000000<.PA.<=3.0000000","3.0000000<.PA.<=3.5000000","3.5000000<.PA.<=4.0000000","4.0000000<.PA.<=4.5000000",".PA.>4.5000000","VolTotHistoClasses","0<.V.<=0.5000000","0.5000000<.V.<=1.0000000","1.0000000<.V.<=1.5000000","1.5000000<.V.<=2.0000000","2.0000000<.V.<=2.5000000","2.5000000<.V.<=3.0000000","3.0000000<.V.<=3.5000000","3.5000000<.V.<=4.0000000","4.0000000<.V.<=4.5000000",".V.>4.5000000","0<.T.<=0.5000000","0.5000000<.T.<=1.0000000","1.0000000<.T.<=1.5000000","1.5000000<.T.<=2.0000000","2.0000000<.T.<=2.5000000","2.5000000<.T.<=3.0000000","3.0000000<.T.<=3.5000000","3.5000000<.T.<=4.0000000","4.0000000<.T.<=4.5000000",".T.>4.5000000","GrpName...119","Background","GrpName...121","Root","GrpName...123","NotUsed"
"125","Ridomil","AB21","Plant4_AB21_Ridomil",4,"Davide","1702222678","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.000931,1871.1513,0,73.0376,0,229.4543,0,0.3903,0,2009829.5178,0,2.239,0,0,8457,11349,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1870.1705,1508.122,234.8018,66.04,32.0217,12.6961,5.6188,6.0076,2.282,0.3525,2.2278,206.6506,87.3225,50.5292,25.0355,17.3728,8.7838,4.8162,6.1043,2.6788,0.4893,3.5182,65.7789,27.7956,16.0839,7.969,5.5299,2.796,1.5331,1.9431,0.8527,0.1557,1.1199,5.0398,0.5618,0.9,0.7652,0.7544,0.4854,0.3293,0.4946,0.2506,0.054,0.4443,8379,65,9,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA
"126","Ridomil","AB21","Plant5_AB21_Ridomil",5,"Davide","1702223555","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-175","Smooth Off Area Off LWRatio Off","Off",0.000931,1153.7409,0,46.3773,0,145.6986,0,0.402,0,1239249.1318,0,1.464,0,0,4690,7586,837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1153.6227,926.6328,134.1894,64.3613,11.3868,5.1396,7.1196,3.34,0.2684,0.3934,0.7913,127.9365,52.4095,30.3901,23.8737,6.15,3.5281,6.0176,3.3911,0.3091,0.5263,1.3409,40.7234,16.6825,9.6735,7.5992,1.9576,1.123,1.9155,1.0794,0.0984,0.1675,0.4268,3.0252,0.3352,0.5712,0.7134,0.2663,0.1936,0.4057,0.2744,0.0284,0.0561,0.1809,4654,32,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"127","Ridomil","AB21","Plant6_AB21_Ridomil",6,"Davide","1702224793","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.000931,1238.2869,0,41.9296,0,131.7258,0,0.3386,0,1330061.1314,0,1.115,0,0,7028,8793,1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1237.6654,1041.5575,146.8953,23.3345,8.0779,5.5017,3.9501,3.8063,1.9384,0.2719,2.3318,118.3439,55.727,32.5773,8.3642,4.4485,3.744,3.4517,3.8256,2.2727,0.3453,3.5876,37.67,17.7385,10.3697,2.6624,1.416,1.1917,1.0987,1.2177,0.7234,0.1099,1.142,2.8154,0.344,0.5975,0.2418,0.1963,0.2034,0.2407,0.3065,0.2122,0.0349,0.4381,6985,34,3,2,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"128","Ridomil","NI","Plant1_NI_Ridomil_Part1",1,"Davide","1683738524","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-175","Smooth Off Area Off LWRatio Off","Off",0.000931,2292.5054,0,68.8246,0,216.2188,0,0.3002,0,2462411.8487,0,1.623,0,0,11771,23775,3628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2291.3766,1998.8482,198.169,59.2131,19.8034,4.3626,3.7526,3.2331,3.0031,0.5768,0.4147,186.1188,94.0652,44.2892,22.7155,10.4963,3.0381,3.2508,3.3383,3.5268,0.7697,0.6287,59.2434,29.9419,14.0977,7.2306,3.3411,0.9671,1.0348,1.0626,1.1226,0.245,0.2001,3.653,0.53,0.8172,0.7036,0.4454,0.1691,0.2247,0.2748,0.3302,0.0818,0.0762,11727,36,5,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"129","Ridomil","NI","Plant1_NI_Ridomil_Part2",1,"Davide","1683739413","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-141","Smooth Off Area Off LWRatio Off","Off",0.000931,1980.3493,0,50.0936,0,157.3737,0,0.253,0,2127120.6078,0,0.995,0,0,12827,20222,3328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1979.1363,1791.7845,132.3348,26.4692,16.7998,3.6248,2.2846,2.163,1.8779,1.0018,0.7959,140.8743,81.3284,28.9127,10.1246,9.0838,2.5583,1.9614,2.1697,2.227,1.3205,1.1879,44.8417,25.8876,9.2032,3.2228,2.8915,0.8143,0.6243,0.6906,0.7089,0.4203,0.3781,2.6268,0.4557,0.5233,0.3122,0.393,0.1444,0.1344,0.1734,0.2104,0.1387,0.1413,12787,33,1,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"130","Ridomil","NI","Plant2_NI_Ridomil_Part1",2,"Davide","1683740331","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-154","Smooth Off Area Off LWRatio Off","Off",0.000931,1912.255,0,51.6081,0,162.1317,0,0.2699,0,2053979.6034,0,1.094,0,0,9780,17766,2828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1910.8422,1695.8988,149.2295,32.6068,20.1523,9.7988,2.3696,0.5783,0.1397,0.05,0.0183,142.9014,78.046,32.4231,12.0072,10.8951,6.6572,2.0389,0.5798,0.1555,0.0684,0.0302,45.4869,24.8428,10.3206,3.822,3.468,2.119,0.649,0.1846,0.0495,0.0218,0.0096,2.4183,0.4352,0.5822,0.3565,0.4717,0.3611,0.1401,0.0463,0.0138,0.0074,0.004,9732,39,4,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA
"131","Ridomil","NI","Plant2_NI_Ridomil_Part2",2,"Davide","1683741151","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-150","Smooth Off Area Off LWRatio Off","Off",0.000931,2037.1098,0,55.5991,0,174.6696,0,0.2729,0,2188087.8784,0,1.192,0,0,12557,17502,2502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2035.8916,1792.3639,174.6532,54.6731,9.3051,2.8649,0.7605,0.2129,0.5271,0.3765,0.1543,154.2922,85.7766,38.1113,21.3307,4.8552,1.9835,0.653,0.2211,0.6386,0.4948,0.2273,49.1127,27.3035,12.1312,6.7898,1.5455,0.6314,0.2079,0.0704,0.2033,0.1575,0.0723,2.3744,0.5007,0.6876,0.6709,0.2025,0.1096,0.0447,0.0183,0.0616,0.0518,0.0267,12508,34,14,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"132","Ridomil","NI","Plant3_NI_Ridomil_Part1",3,"Davide","1683741802","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-160","Smooth Off Area Off LWRatio Off","Off",0.000931,1753.8859,0,47.1291,0,148.0606,0,0.2687,0,1883873.1545,0,0.995,0,0,8573,18511,3098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1752.9382,1554.8498,153.7256,22.8793,12.591,3.7195,2.2914,1.3466,0.4475,0.7719,0.3156,128.9319,71.5839,33.8779,8.7685,6.8052,2.5544,1.9533,1.367,0.5278,1.0242,0.4698,41.0403,22.7859,10.7837,2.7911,2.1661,0.8131,0.6218,0.4351,0.168,0.326,0.1495,2.1781,0.3981,0.6167,0.2717,0.2944,0.1401,0.133,0.1105,0.0496,0.1083,0.0557,8543,25,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"133","Ridomil","NI","Plant3_NI_Ridomil_Part2",3,"Davide","1683742273","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-149","Smooth Off Area Off LWRatio Off","Off",0.000931,1686.5557,0,44.1659,0,138.7513,0,0.2619,0,1811552.8033,0,0.908,0,0,10758,17582,2712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1685.3205,1487.342,151.5695,30.7688,10.1415,2.4681,0.7833,0.5789,1.2966,0.3717,0,122.915,67.7761,33.0777,11.7043,5.3984,1.6691,0.6843,0.6155,1.4997,0.4901,0,39.1251,21.5738,10.5289,3.7256,1.7184,0.5313,0.2178,0.1959,0.4774,0.156,0,1.9493,0.3847,0.5952,0.3592,0.2305,0.0901,0.0476,0.0522,0.1381,0.0515,0,10730,24,3,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"134","Ridomil","NI","Plant4_NI_Ridomil_Part1",4,"Davide","1683743397","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.000931,1479.23,0,47.0749,0,147.89,0,0.3182,0,1588861.4697,0,1.177,0,0,7790,10578,1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1478.5757,1251.8852,156.4384,51.4418,10.2265,4.7364,1.2288,1.4546,0.0595,0.7509,0.3536,134.0001,66.4588,36.0488,18.6247,5.5106,3.3058,1.0417,1.4369,0.0534,0.9975,0.5219,42.6535,21.1545,11.4747,5.9284,1.7541,1.0523,0.3316,0.4574,0.017,0.3175,0.1661,2.4153,0.4087,0.6878,0.5426,0.2378,0.1845,0.0705,0.1131,0.0034,0.1055,0.0614,7752,25,10,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"135","Ridomil","NI","Plant4_NI_Ridomil_Part2",4,"Davide","1683743870","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-148","Smooth Off Area Off LWRatio Off","Off",0.000931,1001.1063,0,26.1259,0,82.077,0,0.261,0,1075302.0952,0,0.535,0,0,6141,7260,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1000.6743,898.8509,76.0375,17.5125,3.2123,2.4412,1.902,0.347,0.3262,0.0447,0,72.6826,44.2712,16.2383,6.3115,1.7525,1.6977,1.6115,0.3555,0.3868,0.0576,0,23.1356,14.092,5.1688,2.009,0.5578,0.5404,0.513,0.1131,0.1231,0.0183,0,1.0874,0.2649,0.2883,0.1829,0.0766,0.0943,0.1089,0.029,0.0365,0.0059,0,6119,18,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"136","Ridomil","NI","Plant5_NI_Ridomil",5,"Davide","1683744643","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.000931,2430.2735,0,71.5743,0,224.8573,0,0.2945,0,2610390.4428,0,1.656,0,0,12713,23477,3609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2428.8808,2129.8787,219.6407,50.9779,13.173,4.3263,2.8963,1.0267,1.9212,1.0259,4.0142,199.1844,107.5495,46.7039,19.2933,7.0987,3.022,2.493,1.0745,2.2023,1.3553,8.3918,63.4024,34.2341,14.8663,6.1412,2.2596,0.9619,0.7935,0.342,0.701,0.4314,2.6712,4.6479,0.6526,0.8214,0.5883,0.3063,0.1688,0.1713,0.0896,0.201,0.1427,1.5058,12682,20,4,1,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA
"137","Ridomil","NI","Plant6_NI_Ridomil",6,"Davide","1683745210","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.000931,2532.2234,0,74.6751,0,234.5987,0,0.2949,0,2719896.2696,0,1.73,0,0,15375,21748,3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2530.8634,2187.04,256.3391,54.9481,13.282,5.7267,5.2804,2.4953,1.6407,2.4909,1.6203,210.3569,108.6611,54.3999,21.0977,7.0624,4.057,4.5396,2.4554,1.9372,3.2966,2.8499,66.9587,34.5879,17.316,6.7156,2.248,1.2914,1.445,0.7816,0.6166,1.0493,0.9072,4.2434,0.6672,0.9537,0.6528,0.3006,0.2295,0.3114,0.1924,0.1821,0.3475,0.4061,15337,25,11,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA
